target,classification,category,owner,kinds,classification_reasons,related_vstd_contract_count,returns_reference,returns_mutable_reference,has_mutable_output_state,has_closure,has_unsafe,has_raw_pointer
std::process::Command::get_current_dir,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,True,False,False,False,False,False
std::process::Command::get_envs,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::Command::get_program,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,True,False,False,False,False,False
std::process::Command::new,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::Command::output,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,False,False,True,False,False,False
std::process::Command::spawn,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,False,False,True,False,False,False
std::process::Command::status,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,False,False,True,False,False,False
std::process::Command::stderr,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
std::process::Command::stdin,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
std::process::Command::stdout,runtime_or_hidden_state,io_os_runtime,std::process::Command,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
std::process::ExitStatus::code,runtime_or_hidden_state,io_os_runtime,std::process::ExitStatus,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::ExitStatus::success,runtime_or_hidden_state,io_os_runtime,std::process::ExitStatus,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::Stdio::inherit,runtime_or_hidden_state,io_os_runtime,std::process::Stdio,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::Stdio::null,runtime_or_hidden_state,io_os_runtime,std::process::Stdio,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::Stdio::piped,runtime_or_hidden_state,io_os_runtime,std::process::Stdio,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::Termination::report,trait_contract_integration,trait_method,std::process::Termination,trait_method,requires_external_trait_specification_edit,0,False,False,False,False,False,False
std::process::abort,runtime_or_hidden_state,io_os_runtime,std::process,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::exit,runtime_or_hidden_state,io_os_runtime,std::process,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::process::id,runtime_or_hidden_state,io_os_runtime,std::process,free_function,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Barrier::new,runtime_or_hidden_state,io_os_runtime,std::sync::Barrier,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Barrier::wait,runtime_or_hidden_state,io_os_runtime,std::sync::Barrier,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::BarrierWaitResult::is_leader,runtime_or_hidden_state,io_os_runtime,std::sync::BarrierWaitResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::new,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::notify_all,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::notify_one,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::wait,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::wait_timeout,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::wait_timeout_ms,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::Condvar::wait_timeout_while,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::Condvar::wait_while,runtime_or_hidden_state,io_os_runtime,std::sync::Condvar,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LazyLock::force,runtime_or_hidden_state,io_os_runtime,std::sync::LazyLock,inherent_method,external_or_hidden_runtime_state,0,True,False,False,True,False,False
std::sync::LazyLock::force_mut,runtime_or_hidden_state,io_os_runtime,std::sync::LazyLock,inherent_method,external_or_hidden_runtime_state,0,True,True,True,True,False,False
std::sync::LazyLock::get,runtime_or_hidden_state,io_os_runtime,std::sync::LazyLock,inherent_method,external_or_hidden_runtime_state,0,True,False,False,False,False,False
std::sync::LazyLock::get_mut,runtime_or_hidden_state,io_os_runtime,std::sync::LazyLock,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
std::sync::LazyLock::new,runtime_or_hidden_state,io_os_runtime,std::sync::LazyLock,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::and,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::and_then,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::as_deref,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,True,False,False,False,False,False
std::sync::LockResult::as_deref_mut,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
std::sync::LockResult::as_mut,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,True,True,True,False,False,False
std::sync::LockResult::as_ref,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,True,False,False,False,False,False
std::sync::LockResult::cloned,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::copied,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::err,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::expect,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::expect_err,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::flatten,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::inspect,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::inspect_err,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::is_err,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::is_err_and,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::is_ok,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::is_ok_and,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::iter,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::iter_mut,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,True,False,False,False
std::sync::LockResult::map,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::map_err,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::map_or,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::map_or_default,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::map_or_else,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::ok,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::or,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::or_else,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::transpose,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::unwrap,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::unwrap_err,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::unwrap_err_unchecked,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,True,False
std::sync::LockResult::unwrap_or,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::unwrap_or_default,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,False,False
std::sync::LockResult::unwrap_or_else,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,True,False,False
std::sync::LockResult::unwrap_unchecked,runtime_or_hidden_state,io_os_runtime,std::sync::LockResult,inherent_method,external_or_hidden_runtime_state,0,False,False,False,False,True,False
